model,score_name,partition,index,label,prediction,unknownness,threshold,accepted
vanilla,msp,test,8633,3,3,0.0006818202106481097,0.18004802955879154,True
vanilla,msp,test,8634,6,6,5.731144352694173e-05,0.18004802955879154,True
vanilla,msp,test,8635,6,6,0.00034088149232291975,0.18004802955879154,True
vanilla,msp,test,8636,6,6,0.00010888963703548082,0.18004802955879154,True
vanilla,msp,test,8637,4,4,0.0006706912577423285,0.18004802955879154,True
vanilla,msp,test,8638,0,0,0.00030840504116669276,0.18004802955879154,True
vanilla,msp,test,8639,7,7,0.0005935318711536297,0.18004802955879154,True
vanilla,msp,test,8640,1,1,9.690138877738175e-05,0.18004802955879154,True
vanilla,msp,test,8641,7,7,0.00029504326333529285,0.18004802955879154,True
vanilla,msp,test,8642,3,6,0.1315706426972989,0.18004802955879154,True
vanilla,msp,test,8643,0,0,0.00020635987716211002,0.18004802955879154,True
vanilla,msp,test,8644,8,0,0.6360351749588316,0.18004802955879154,False
vanilla,msp,test,8645,1,1,0.00017668840052253998,0.18004802955879154,True
vanilla,msp,test,8646,2,2,9.960108634854414e-06,0.18004802955879154,True
vanilla,msp,test,8647,4,4,0.00031882524280080204,0.18004802955879154,True
vanilla,msp,test,8648,1,1,0.0005082930034702171,0.18004802955879154,True
vanilla,msp,test,8649,2,2,0.00023275077673146072,0.18004802955879154,True
vanilla,msp,test,8650,2,2,0.007641360882294501,0.18004802955879154,True
vanilla,msp,test,8651,4,4,0.00208279937529654,0.18004802955879154,True
vanilla,msp,test,8652,9,9,0.0001875253568296431,0.18004802955879154,True
vanilla,msp,test,8653,8,8,0.00016064970701290537,0.18004802955879154,True
vanilla,msp,test,8654,2,2,0.0005393561546301884,0.18004802955879154,True
vanilla,msp,test,8655,8,8,3.502739649274833e-05,0.18004802955879154,True
vanilla,msp,test,8656,7,7,0.03115927451879985,0.18004802955879154,True
vanilla,msp,test,8657,6,6,0.005263716832564658,0.18004802955879154,True
vanilla,msp,test,8658,3,3,2.370041758292807e-05,0.18004802955879154,True
vanilla,msp,test,8659,4,4,0.0006595645027385189,0.18004802955879154,True
vanilla,msp,test,8660,7,7,0.0001311602536333556,0.18004802955879154,True
vanilla,msp,test,8661,2,2,0.01735236594595313,0.18004802955879154,True
vanilla,msp,test,8662,3,3,0.00021900091884885509,0.18004802955879154,True
vanilla,msp,test,8663,1,1,5.835500764206358e-05,0.18004802955879154,True
vanilla,msp,test,8664,5,5,9.42028953557772e-05,0.18004802955879154,True
vanilla,msp,test,8665,3,3,5.559851110215064e-05,0.18004802955879154,True
vanilla,msp,test,8666,0,0,0.06235825224398284,0.18004802955879154,True
vanilla,msp,test,8667,4,4,0.0002241359828726308,0.18004802955879154,True
vanilla,msp,test,8668,3,3,0.0008914338566666791,0.18004802955879154,True
vanilla,msp,test,8669,4,4,4.6368987778766524e-05,0.18004802955879154,True
vanilla,msp,test,8670,9,9,0.00017486518813703,0.18004802955879154,True
vanilla,msp,test,8671,4,4,0.01267162509883879,0.18004802955879154,True
vanilla,msp,test,8672,7,7,7.348611767632462e-05,0.18004802955879154,True
vanilla,msp,test,8673,9,9,0.00022031111405174109,0.18004802955879154,True
vanilla,msp,test,8674,1,1,0.0025247224238889032,0.18004802955879154,True
vanilla,msp,test,8675,7,7,0.000572885850165683,0.18004802955879154,True
vanilla,msp,test,8676,8,8,0.0009211067492352898,0.18004802955879154,True
vanilla,msp,test,8677,3,5,0.09422085914353573,0.18004802955879154,True
vanilla,msp,test,8678,1,1,0.0010788045656052736,0.18004802955879154,True
vanilla,msp,test,8679,8,8,0.0012348415575825777,0.18004802955879154,True
vanilla,msp,test,8680,3,3,0.0001297721123562079,0.18004802955879154,True
vanilla,msp,test,8681,2,2,0.03709112821777627,0.18004802955879154,True
vanilla,msp,test,8682,5,5,0.0005630619388059532,0.18004802955879154,True
vanilla,msp,test,8683,7,7,0.00042526892801142413,0.18004802955879154,True
vanilla,msp,test,8684,2,2,0.010923223451978048,0.18004802955879154,True
vanilla,msp,test,8685,7,7,0.006002601584410572,0.18004802955879154,True
vanilla,msp,test,8686,9,9,0.0006309664695616224,0.18004802955879154,True
vanilla,msp,test,8687,6,6,6.401213889983826e-05,0.18004802955879154,True
vanilla,msp,test,8688,8,8,2.3454250180576786e-05,0.18004802955879154,True
vanilla,msp,test,8689,6,6,0.0013555824484320356,0.18004802955879154,True
vanilla,msp,test,8690,8,8,0.0002691159876069271,0.18004802955879154,True
vanilla,msp,test,8691,6,6,0.0006800609575690064,0.18004802955879154,True
vanilla,msp,test,8692,5,5,0.00017433735675320694,0.18004802955879154,True
vanilla,msp,test,8693,9,9,0.000700055766204688,0.18004802955879154,True
vanilla,msp,test,8694,0,0,0.015252376612622909,0.18004802955879154,True
vanilla,msp,test,8695,4,4,0.00013737695497495483,0.18004802955879154,True
vanilla,msp,test,8696,8,8,0.0003565616614690237,0.18004802955879154,True
vanilla,msp,test,8697,5,5,0.0004798451396108572,0.18004802955879154,True
vanilla,msp,test,8698,6,6,0.0005357305242116306,0.18004802955879154,True
vanilla,msp,test,8699,4,4,0.03996579125966149,0.18004802955879154,True
vanilla,msp,test,8700,3,3,0.02695162126917594,0.18004802955879154,True
vanilla,msp,test,8701,8,8,0.0004536446901663993,0.18004802955879154,True
vanilla,msp,test,8702,0,0,7.92836774611283e-05,0.18004802955879154,True
vanilla,msp,test,8703,4,4,0.035340199047353194,0.18004802955879154,True
vanilla,msp,test,8704,8,8,0.00016366796755251656,0.18004802955879154,True
vanilla,msp,test,8705,6,6,6.593956848510718e-05,0.18004802955879154,True
vanilla,msp,test,8706,7,7,0.0002752959770713215,0.18004802955879154,True
vanilla,msp,test,8707,2,2,0.0004906382002821674,0.18004802955879154,True
vanilla,msp,test,8708,7,3,0.47268400998017535,0.18004802955879154,False
vanilla,msp,test,8709,1,1,0.00014313694741940886,0.18004802955879154,True
vanilla,msp,test,8710,7,7,0.00018169938022194465,0.18004802955879154,True
vanilla,msp,test,8711,4,4,0.00011569700336977462,0.18004802955879154,True
vanilla,msp,test,8712,1,1,0.00046620527750196317,0.18004802955879154,True
vanilla,msp,test,8713,2,2,0.0001619515367369262,0.18004802955879154,True
vanilla,msp,test,8714,4,4,0.00031105249696106174,0.18004802955879154,True
vanilla,msp,test,8715,2,2,0.0009599996430531554,0.18004802955879154,True
vanilla,msp,test,8716,2,2,0.00030778326560287894,0.18004802955879154,True
vanilla,msp,test,8717,8,8,8.344050736364128e-05,0.18004802955879154,True
vanilla,msp,test,8718,7,7,0.00023918078266937925,0.18004802955879154,True
vanilla,msp,test,8719,2,2,0.00018197970458422308,0.18004802955879154,True
vanilla,msp,test,8720,2,2,0.0012482104448312548,0.18004802955879154,True
vanilla,msp,test,8721,6,6,0.00011701422737386835,0.18004802955879154,True
vanilla,msp,test,8722,7,7,0.0225420378422585,0.18004802955879154,True
vanilla,msp,test,8723,5,5,0.05115219855614972,0.18004802955879154,True
vanilla,msp,test,8724,6,6,0.00019419964198819084,0.18004802955879154,True
vanilla,msp,test,8725,8,8,0.0002232854804494755,0.18004802955879154,True
vanilla,msp,test,8726,9,9,0.00029601457005135057,0.18004802955879154,True
vanilla,msp,test,8727,9,0,0.17546682217904042,0.18004802955879154,True
vanilla,msp,test,8728,6,3,0.00012083721117739366,0.18004802955879154,True
vanilla,msp,test,8729,5,5,0.0002965902885107008,0.18004802955879154,True
vanilla,msp,test,8730,2,2,0.0018227137323777454,0.18004802955879154,True
vanilla,msp,test,8731,9,9,0.00041179934865809287,0.18004802955879154,True
vanilla,msp,test,8732,8,8,0.00045079832948502485,0.18004802955879154,True
vanilla,msp,test,8733,7,7,0.00016919224526146248,0.18004802955879154,True
vanilla,msp,test,8734,2,2,4.296787178970085e-05,0.18004802955879154,True
vanilla,msp,test,8735,3,3,0.4789553451054607,0.18004802955879154,False
vanilla,msp,test,8736,3,3,0.00027041840159769404,0.18004802955879154,True
vanilla,msp,test,8737,7,7,0.0026912905614363547,0.18004802955879154,True
vanilla,msp,test,8738,4,4,0.00031011774536426895,0.18004802955879154,True
vanilla,msp,test,8739,3,3,0.00045097840400676326,0.18004802955879154,True
vanilla,msp,test,8740,2,2,0.00010330440897421411,0.18004802955879154,True
vanilla,msp,test,8741,1,1,0.00030897229519755154,0.18004802955879154,True
vanilla,msp,test,8742,9,9,0.011213059790954105,0.18004802955879154,True
vanilla,msp,test,8743,0,1,0.11286015899452173,0.18004802955879154,True
vanilla,msp,test,8744,1,1,0.0003251294587917064,0.18004802955879154,True
vanilla,msp,test,8745,5,5,3.3012502828722035e-05,0.18004802955879154,True
vanilla,msp,test,8746,3,3,9.886113270662911e-05,0.18004802955879154,True
vanilla,msp,test,8747,2,2,0.0005347134575636181,0.18004802955879154,True
vanilla,msp,test,8748,6,6,0.00037128894699045567,0.18004802955879154,True
vanilla,msp,test,8749,5,5,0.0008425247574360695,0.18004802955879154,True
vanilla,msp,test,8750,9,9,0.002674576138115614,0.18004802955879154,True
vanilla,msp,test,8751,1,1,0.0003333266401494006,0.18004802955879154,True
vanilla,msp,test,8752,5,5,0.004466698537119673,0.18004802955879154,True
vanilla,msp,test,8753,4,4,0.0013363014776818227,0.18004802955879154,True
vanilla,msp,test,8754,3,3,0.00022641294314218463,0.18004802955879154,True
vanilla,msp,test,8755,6,6,0.00026905317080594404,0.18004802955879154,True
vanilla,msp,test,8756,2,2,9.978337478289134e-05,0.18004802955879154,True
vanilla,msp,test,8757,8,6,0.32430010697216305,0.18004802955879154,False
vanilla,msp,test,8758,9,9,0.0021010656361466484,0.18004802955879154,True
vanilla,msp,test,8759,7,7,0.0030828162708383955,0.18004802955879154,True
vanilla,msp,test,8760,8,8,0.00010465112538016186,0.18004802955879154,True
vanilla,msp,test,8761,0,0,0.0006933709815746258,0.18004802955879154,True
vanilla,msp,test,8762,8,8,0.00015942737068674884,0.18004802955879154,True
vanilla,msp,test,8763,9,9,0.0008182645221536111,0.18004802955879154,True
vanilla,msp,test,8764,1,1,0.0006923409904944222,0.18004802955879154,True
vanilla,msp,test,8765,2,2,0.13682594453589514,0.18004802955879154,True
vanilla,msp,test,8766,5,5,0.00025602969393179187,0.18004802955879154,True
vanilla,msp,test,8767,7,7,5.561026109213163e-05,0.18004802955879154,True
vanilla,msp,test,8768,2,2,3.065426672688165e-05,0.18004802955879154,True
vanilla,msp,test,8769,0,0,8.490233324343066e-05,0.18004802955879154,True
vanilla,msp,test,8770,6,6,0.00022226170002870305,0.18004802955879154,True
vanilla,msp,test,8771,6,6,0.005654861671352651,0.18004802955879154,True
vanilla,msp,test,8772,1,1,7.357290002241168e-05,0.18004802955879154,True
vanilla,msp,test,8773,6,6,0.1367346603359707,0.18004802955879154,True
vanilla,msp,test,8774,3,3,0.013130844679705822,0.18004802955879154,True
vanilla,msp,test,8775,1,1,0.03458638780713419,0.18004802955879154,True
vanilla,msp,test,8776,5,5,0.22922664724317554,0.18004802955879154,False
vanilla,msp,test,8777,0,0,0.0002697202688894951,0.18004802955879154,True
vanilla,msp,test,8778,3,3,0.3373288606688861,0.18004802955879154,False
vanilla,msp,test,8779,7,4,0.460329547779492,0.18004802955879154,False
vanilla,msp,test,8780,4,4,0.0001560660695110183,0.18004802955879154,True
vanilla,msp,test,8781,6,6,0.005360260227277092,0.18004802955879154,True
vanilla,msp,test,8782,5,5,0.03596467664292469,0.18004802955879154,True
vanilla,msp,test,8783,6,6,0.010956709237224471,0.18004802955879154,True
vanilla,msp,test,8784,4,4,0.00010995016569737004,0.18004802955879154,True
vanilla,msp,test,8785,8,8,0.0008034616412149198,0.18004802955879154,True
vanilla,msp,test,8786,3,3,0.00020204576273852304,0.18004802955879154,True
vanilla,msp,test,8787,4,4,0.000238579373245007,0.18004802955879154,True
vanilla,msp,test,8788,5,5,0.0003986248947369653,0.18004802955879154,True
vanilla,msp,test,8789,5,5,0.0004077283801398046,0.18004802955879154,True
vanilla,msp,test,8790,0,0,0.0016705895169241147,0.18004802955879154,True
vanilla,msp,test,8791,6,6,0.0018592938338309883,0.18004802955879154,True
vanilla,msp,test,8792,6,6,0.0005055012488067723,0.18004802955879154,True
vanilla,msp,test,8793,7,7,0.00013851535121167657,0.18004802955879154,True
vanilla,msp,test,8794,5,5,0.07187099486130644,0.18004802955879154,True
vanilla,msp,test,8795,0,0,0.0002318630585429471,0.18004802955879154,True
vanilla,msp,test,8796,9,9,0.001069661719036108,0.18004802955879154,True
vanilla,msp,test,8797,9,9,0.0005403655402229646,0.18004802955879154,True
vanilla,msp,test,8798,6,6,0.0007330472974907964,0.18004802955879154,True
vanilla,msp,test,8799,1,1,0.0002990828416495894,0.18004802955879154,True
vanilla,msp,test,8800,0,0,4.598980471781644e-05,0.18004802955879154,True
vanilla,msp,test,8801,4,4,0.00026182893641790717,0.18004802955879154,True
vanilla,msp,test,8802,6,6,0.0004849206447095078,0.18004802955879154,True
vanilla,msp,test,8803,3,5,0.000765620545311485,0.18004802955879154,True
vanilla,msp,test,8804,6,6,0.026211353570490648,0.18004802955879154,True
vanilla,msp,test,8805,9,9,0.0010019887159000707,0.18004802955879154,True
vanilla,msp,test,8806,3,3,0.03238574023187557,0.18004802955879154,True
vanilla,msp,test,8807,6,6,0.000245646455309001,0.18004802955879154,True
vanilla,msp,test,8808,6,6,0.0007567867447133558,0.18004802955879154,True
vanilla,msp,test,8809,8,2,0.03222925509977692,0.18004802955879154,True
vanilla,msp,test,8810,2,2,0.0002058512092009135,0.18004802955879154,True
vanilla,msp,test,8811,1,1,0.04998932923378585,0.18004802955879154,True
vanilla,msp,test,8812,0,0,0.00032389264102650195,0.18004802955879154,True
vanilla,msp,test,8813,1,1,0.0001929426857256722,0.18004802955879154,True
vanilla,msp,test,8814,9,9,0.00019440868587239368,0.18004802955879154,True
vanilla,msp,test,8815,3,3,0.00673073017971848,0.18004802955879154,True
vanilla,msp,test,8816,7,7,0.00036420401294556815,0.18004802955879154,True
vanilla,msp,test,8817,4,4,0.0013505179940754841,0.18004802955879154,True
vanilla,msp,test,8818,3,3,0.0009509213318470433,0.18004802955879154,True
vanilla,msp,test,8819,0,0,0.0006603214485398912,0.18004802955879154,True
vanilla,msp,test,8820,2,2,0.0010925070944334259,0.18004802955879154,True
vanilla,msp,test,8821,7,7,0.0006261248798399288,0.18004802955879154,True
vanilla,msp,test,8822,6,6,0.0004943881203939293,0.18004802955879154,True
vanilla,msp,test,8823,4,4,0.001334001182822786,0.18004802955879154,True
vanilla,msp,test,8824,3,3,0.0077412637635609904,0.18004802955879154,True
vanilla,msp,test,8825,0,0,0.00024028797643360633,0.18004802955879154,True
vanilla,msp,test,8826,8,8,0.0021036312114958156,0.18004802955879154,True
vanilla,msp,test,8827,2,5,0.024124869492163636,0.18004802955879154,True
vanilla,msp,test,8828,0,0,0.005518156712225997,0.18004802955879154,True
vanilla,msp,test,8829,0,0,0.00024877336420869867,0.18004802955879154,True
vanilla,msp,test,8830,9,9,0.0009118711196696161,0.18004802955879154,True
vanilla,msp,test,8831,6,6,0.0013878879712040382,0.18004802955879154,True
vanilla,msp,test,8832,6,6,0.00016536987971016437,0.18004802955879154,True
vanilla,msp,test,8833,6,6,0.0006613293742582238,0.18004802955879154,True
vanilla,msp,test,8834,8,8,6.191470518612796e-05,0.18004802955879154,True
vanilla,msp,test,8835,7,7,0.00014785138666340014,0.18004802955879154,True
vanilla,msp,test,8836,4,4,0.1663332552947766,0.18004802955879154,True
vanilla,msp,test,8837,1,1,0.000162399269334923,0.18004802955879154,True
vanilla,msp,test,8838,8,8,6.342382787616341e-05,0.18004802955879154,True
vanilla,msp,test,8839,1,1,0.00018673693597393015,0.18004802955879154,True
vanilla,msp,test,8840,2,2,0.048666870643754634,0.18004802955879154,True
vanilla,msp,test,8841,2,2,0.0010377756116419778,0.18004802955879154,True
vanilla,msp,test,8842,4,4,0.0037039112553398645,0.18004802955879154,True
vanilla,msp,test,8843,8,8,8.724030847884201e-05,0.18004802955879154,True
vanilla,msp,test,8844,5,5,7.13955565564417e-05,0.18004802955879154,True
vanilla,msp,test,8845,2,2,0.00025437246449855344,0.18004802955879154,True
vanilla,msp,test,8846,6,6,0.0003822490044086413,0.18004802955879154,True
vanilla,msp,test,8847,5,5,0.0009726104836493832,0.18004802955879154,True
vanilla,msp,test,8848,3,3,0.013542072187321286,0.18004802955879154,True
vanilla,msp,test,8849,9,9,0.0001968902624649438,0.18004802955879154,True
vanilla,msp,test,8850,1,1,2.6357533833398783e-05,0.18004802955879154,True
vanilla,msp,test,8851,0,0,0.0005218304075986779,0.18004802955879154,True
vanilla,msp,test,8852,7,7,0.0006640067606606959,0.18004802955879154,True
vanilla,msp,test,8853,2,2,0.00023411947185369986,0.18004802955879154,True
vanilla,msp,test,8854,4,4,0.004601623083007045,0.18004802955879154,True
vanilla,msp,test,8855,4,4,0.003597972325983134,0.18004802955879154,True
vanilla,msp,test,8856,0,0,0.00035939546862240324,0.18004802955879154,True
vanilla,msp,test,8857,0,0,0.023416091430641717,0.18004802955879154,True
vanilla,msp,test,8858,6,6,0.02467569797605218,0.18004802955879154,True
vanilla,msp,test,8859,2,2,0.0002040639010313372,0.18004802955879154,True
vanilla,msp,test,8860,2,2,0.0005548687748926362,0.18004802955879154,True
vanilla,msp,test,8861,4,4,3.62676917919913e-05,0.18004802955879154,True
vanilla,msp,test,8862,0,0,0.00026589217266070886,0.18004802955879154,True
vanilla,msp,test,8863,5,5,0.0025323232786514938,0.18004802955879154,True
vanilla,msp,test,8864,9,9,0.00030055187422994845,0.18004802955879154,True
vanilla,msp,test,8865,7,7,0.00038065749891402767,0.18004802955879154,True
vanilla,msp,test,8866,1,1,0.00031184200496081615,0.18004802955879154,True
vanilla,msp,test,8867,8,8,0.0017574670704094686,0.18004802955879154,True
vanilla,msp,test,8868,4,4,0.05058038739424231,0.18004802955879154,True
vanilla,msp,test,8869,5,5,0.009561771817923836,0.18004802955879154,True
vanilla,msp,test,8870,5,5,0.0004656545699452952,0.18004802955879154,True
vanilla,msp,test,8871,9,9,0.0004642220028169275,0.18004802955879154,True
vanilla,msp,test,8872,8,8,0.025982712605688296,0.18004802955879154,True
vanilla,msp,test,8873,5,5,0.01183529004353534,0.18004802955879154,True
vanilla,msp,test,8874,7,7,0.0016946250476044256,0.18004802955879154,True
vanilla,msp,test,8875,8,8,0.000333848416668614,0.18004802955879154,True
vanilla,msp,test,8876,0,0,0.001631935582873445,0.18004802955879154,True
vanilla,msp,test,8877,9,9,0.0039337934008968345,0.18004802955879154,True
vanilla,msp,test,8878,8,8,0.0004655828317413624,0.18004802955879154,True
vanilla,msp,test,8879,9,9,0.000494612430358754,0.18004802955879154,True
vanilla,msp,test,8880,1,1,0.00020341170637061534,0.18004802955879154,True
vanilla,msp,test,8881,6,6,0.0004023537654328502,0.18004802955879154,True
